&IN
 ETA= 0.83999999999999997     ,
 XI0= 0.12110000000000000     ,
 BETA=  4.8399999999999999     ,
 P=-0.29999999999999999     ,
 K0=  3.8399999999999999     ,
 KF=  1.0000000000000000     ,
 L0=  8.0000000000000000     ,
 LF=  30.000000000000000     ,
 LM=  20.000000000000000     ,
 LW=  5.0000000000000000     ,
 T0=  125.59999999999999     ,
 TF=  257.00000000000000     ,
 VS=  2.4529999999999998     ,
 NMAX=10000      ,
 /
  0.83999999999999997     
  0.12110000000000000     
   4.8399999999999999     
 -0.29999999999999999     
   3.8399999999999999     
   1.0000000000000000     
   8.0000000000000000     
   30.000000000000000     
   20.000000000000000     
   5.0000000000000000     
   125.59999999999999     
   257.00000000000000     
   2.4529999999999998     
       10000
   2.2000000000000001E-003

L                        T                        Ta                       v                        
    0.26213800000000E+02     0.19577023879843E+03     0.16705102895547E+03     0.26197755579716E+05     0.11119355407569E+01
    0.26216000000000E+02     0.19579906654512E+03     0.16709047816289E+03     0.26204002783709E+05     0.11117851533632E+01
    0.26218200000000E+02     0.19582790258538E+03     0.16712417733944E+03     0.26210250949515E+05     0.11116349304057E+01
    0.26220400000000E+02     0.19585674691826E+03     0.16716363923673E+03     0.26216500077207E+05     0.11114848717628E+01
    0.26222600000000E+02     0.19588559954278E+03     0.16719734798603E+03     0.26222750166856E+05     0.11113349773128E+01
    0.26224800000000E+02     0.19591446045799E+03     0.16723682257461E+03     0.26229001218536E+05     0.11111852469339E+01
    0.26227000000000E+02     0.19594332966292E+03     0.16727054089689E+03     0.26235253232318E+05     0.11110356805046E+01
    0.26229200000000E+02     0.19597220715661E+03     0.16731002817815E+03     0.26241506208275E+05     0.11108862779031E+01
    0.26231400000000E+02     0.19600109293810E+03     0.16734375607365E+03     0.26247760146478E+05     0.11107370390077E+01
    0.26233600000000E+02     0.19602998700643E+03     0.16738325604898E+03     0.26254015047000E+05     0.11105879636969E+01
    0.26235800000000E+02     0.19605888936063E+03     0.16741699351793E+03     0.26260270909913E+05     0.11104390518489E+01
    0.26238000000000E+02     0.19608779999975E+03     0.16745650618873E+03     0.26266527735290E+05     0.11102903033421E+01
    0.26240200000000E+02     0.19611671892284E+03     0.16749025323136E+03     0.26272785523201E+05     0.11101417180549E+01
    0.26242400000000E+02     0.19614564612892E+03     0.16752977859904E+03     0.26279044273720E+05     0.11099932958657E+01
    0.26244600000000E+02     0.19617458161705E+03     0.16756353521559E+03     0.26285303986919E+05     0.11098450366528E+01
    0.26246800000000E+02     0.19620352538627E+03     0.16760307328154E+03     0.26291564662870E+05     0.11096969402946E+01
    0.26249000000000E+02     0.19623247743561E+03     0.16763683947224E+03     0.26297826301644E+05     0.11095490066695E+01
    0.26251200000000E+02     0.19626143776414E+03     0.16767639023786E+03     0.26304088903315E+05     0.11094012356559E+01
    0.26253400000000E+02     0.19629040637088E+03     0.16771016600294E+03     0.26310352467953E+05     0.11092536271323E+01
    0.26255600000000E+02     0.19631938325489E+03     0.16774972946964E+03     0.26316616995632E+05     0.11091061809769E+01
    0.26257800000000E+02     0.19634836841521E+03     0.16778351480934E+03     0.26322882486423E+05     0.11089588970684E+01
    0.26260000000000E+02     0.19637736185088E+03     0.16782309097851E+03     0.26329148940398E+05     0.11088117752850E+01
    0.26262200000000E+02     0.19640636356097E+03     0.16785688589306E+03     0.26335416357630E+05     0.11086648155052E+01
    0.26264400000000E+02     0.19643537354450E+03     0.16789647476611E+03     0.26341684738190E+05     0.11085180176076E+01
    0.26266600000000E+02     0.19646439180054E+03     0.16793027925574E+03     0.26347954082151E+05     0.11083713814704E+01
    0.26268800000000E+02     0.19649341832813E+03     0.16796988083407E+03     0.26354224389584E+05     0.11082249069723E+01
    0.26271000000000E+02     0.19652245312632E+03     0.16800369489903E+03     0.26360495660562E+05     0.11080785939916E+01
    0.26273200000000E+02     0.19655149619417E+03     0.16804330918404E+03     0.26366767895156E+05     0.11079324424069E+01
    0.26275400000000E+02     0.19658054753071E+03     0.16807713282455E+03     0.26373041093440E+05     0.11077864520967E+01
    0.26277600000000E+02     0.19660960713501E+03     0.16811675981765E+03     0.26379315255483E+05     0.11076406229394E+01
    0.26279800000000E+02     0.19663867500611E+03     0.16815059303396E+03     0.26385590381360E+05     0.11074949548136E+01
    0.26282000000000E+02     0.19666775114307E+03     0.16819023273654E+03     0.26391866471141E+05     0.11073494475978E+01
    0.26284200000000E+02     0.19669683554494E+03     0.16822407552887E+03     0.26398143524899E+05     0.11072041011706E+01
    0.26286400000000E+02     0.19672592821078E+03     0.16826372794235E+03     0.26404421542706E+05     0.11070589154103E+01
    0.26288600000000E+02     0.19675502913964E+03     0.16829758031095E+03     0.26410700524633E+05     0.11069138901957E+01
    0.26290800000000E+02     0.19678413833058E+03     0.16833724543673E+03     0.26416980470752E+05     0.11067690254053E+01
    0.26293000000000E+02     0.19681325578264E+03     0.16837110738182E+03     0.26423261381137E+05     0.11066243209177E+01
    0.26295200000000E+02     0.19684238149490E+03     0.16841078522130E+03     0.26429543255857E+05     0.11064797766113E+01
    0.26297400000000E+02     0.19687151546639E+03     0.16844465674314E+03     0.26435826094986E+05     0.11063353923649E+01
    0.26299600000000E+02     0.19690065769619E+03     0.16848434729773E+03     0.26442109898596E+05     0.11061911680571E+01
    0.26301800000000E+02     0.19692980818335E+03     0.16851822839653E+03     0.26448394666757E+05     0.11060471035663E+01
    0.26304000000000E+02     0.19695896692693E+03     0.16855793166764E+03     0.26454680399543E+05     0.11059031987713E+01
    0.26306200000000E+02     0.19698813392599E+03     0.16859182234365E+03     0.26460967097025E+05     0.11057594535508E+01
    0.26308400000000E+02     0.19701730917958E+03     0.16863153833268E+03     0.26467254759275E+05     0.11056158677832E+01
    0.26310600000000E+02     0.19704649268678E+03     0.16866543858614E+03     0.26473543386364E+05     0.11054724413474E+01
    0.26312800000000E+02     0.19707568444663E+03     0.16870516729450E+03     0.26479832978366E+05     0.11053291741220E+01
    0.26315000000000E+02     0.19710488445820E+03     0.16873907712565E+03     0.26486123535351E+05     0.11051860659856E+01
    0.26317200000000E+02     0.19713409272056E+03     0.16877881855474E+03     0.26492415057391E+05     0.11050431168169E+01
    0.26319400000000E+02     0.19716330923277E+03     0.16881273796381E+03     0.26498707544559E+05     0.11049003264947E+01
    0.26321600000000E+02     0.19719253399388E+03     0.16885249211505E+03     0.26505000996926E+05     0.11047576948977E+01
    0.26323800000000E+02     0.19722176700297E+03     0.16888642110229E+03     0.26511295414564E+05     0.11046152219045E+01
    0.26326000000000E+02     0.19725100825910E+03     0.16892618797708E+03     0.26517590797545E+05     0.11044729073940E+01
    0.26328200000000E+02     0.19728025776133E+03     0.16896012654271E+03     0.26523887145940E+05     0.11043307512448E+01
    0.26330400000000E+02     0.19730951550873E+03     0.16899990614247E+03     0.26530184459823E+05     0.11041887533358E+01
    0.26332600000000E+02     0.19733878150037E+03     0.16903385428674E+03     0.26536482739263E+05     0.11040469135458E+01
    0.26334800000000E+02     0.19736805573532E+03     0.16907364661287E+03     0.26542781984333E+05     0.11039052317534E+01
    0.26337000000000E+02     0.19739733821263E+03     0.16910760433602E+03     0.26549082195106E+05     0.11037637078375E+01
    0.26339200000000E+02     0.19742662893139E+03     0.16914740938993E+03     0.26555383371652E+05     0.11036223416770E+01
    0.26341400000000E+02     0.19745592789065E+03     0.16918137669219E+03     0.26561685514043E+05     0.11034811331506E+01
    0.26343600000000E+02     0.19748523508950E+03     0.16922119447530E+03     0.26567988622352E+05     0.11033400821373E+01
    0.26345800000000E+02     0.19751455052699E+03     0.16925517135692E+03     0.26574292696650E+05     0.11031991885157E+01
    0.26348000000000E+02     0.19754387420220E+03     0.16929500187063E+03     0.26580597737008E+05     0.11030584521649E+01
    0.26350200000000E+02     0.19757320611420E+03     0.16932898833185E+03     0.26586903743499E+05     0.11029178729637E+01
    0.26352400000000E+02     0.19760254626206E+03     0.16936883157758E+03     0.26593210716194E+05     0.11027774507910E+01
    0.26354600000000E+02     0.19763189464486E+03     0.16940282761862E+03     0.26599518655165E+05     0.11026371855257E+01
    0.26356800000000E+02     0.19766125126167E+03     0.16944268359779E+03     0.26605827560484E+05     0.11024970770467E+01
    0.26359000000000E+02     0.19769061611155E+03     0.16947668921891E+03     0.26612137432222E+05     0.11023571252329E+01
    0.26361200000000E+02     0.19771998919360E+03     0.16951655793291E+03     0.26618448270452E+05     0.11022173299634E+01
    0.26363400000000E+02     0.19774937050687E+03     0.16955057313435E+03     0.26624760075244E+05     0.11020776911170E+01
    0.26365600000000E+02     0.19777876005045E+03     0.16959045458461E+03     0.26631072846670E+05     0.11019382085728E+01
    0.26367800000000E+02     0.19780815782341E+03     0.16962447936660E+03     0.26637386584803E+05     0.11017988822098E+01
    0.26370000000000E+02     0.19783756382483E+03     0.16966437355453E+03     0.26643701289714E+05     0.11016597119069E+01
    0.26372200000000E+02     0.19786697805379E+03     0.16969840791732E+03     0.26650016961474E+05     0.11015206975431E+01
    0.26374400000000E+02     0.19789640050935E+03     0.16973831484434E+03     0.26656333600156E+05     0.11013818389976E+01
    0.26376600000000E+02     0.19792583119062E+03     0.16977235878816E+03     0.26662651205830E+05     0.11012431361493E+01
    0.26378800000000E+02     0.19795527009665E+03     0.16981227845568E+03     0.26668969778569E+05     0.11011045888774E+01
    0.26381000000000E+02     0.19798471722653E+03     0.16984633198078E+03     0.26675289318444E+05     0.11009661970609E+01
    0.26383200000000E+02     0.19801417257934E+03     0.16988626439021E+03     0.26681609825526E+05     0.11008279605789E+01
    0.26385400000000E+02     0.19804363615417E+03     0.16992032749684E+03     0.26687931299888E+05     0.11006898793105E+01
    0.26387600000000E+02     0.19807310795008E+03     0.16996027264959E+03     0.26694253741601E+05     0.11005519531349E+01
    0.26389800000000E+02     0.19810258796617E+03     0.16999434533798E+03     0.26700577150737E+05     0.11004141819312E+01
    0.26392000000000E+02     0.19813207620152E+03     0.17003430323549E+03     0.26706901527367E+05     0.11002765655786E+01
    0.26394200000000E+02     0.19816157265521E+03     0.17006838550588E+03     0.26713226871563E+05     0.11001391039562E+01
    0.26396400000000E+02     0.19819107732632E+03     0.17010835614955E+03     0.26719553183396E+05     0.11000017969432E+01
    0.26398600000000E+02     0.19822059021394E+03     0.17014244800219E+03     0.26725880462938E+05     0.10998646444189E+01
    0.26400800000000E+02     0.19825011131716E+03     0.17018243139343E+03     0.26732208710261E+05     0.10997276462624E+01
    0.26403000000000E+02     0.19827964063505E+03     0.17021653282857E+03     0.26738537925435E+05     0.10995908023530E+01
    0.26405200000000E+02     0.19830917816670E+03     0.17025652896881E+03     0.26744868108534E+05     0.10994541125701E+01
    0.26407400000000E+02     0.19833872391121E+03     0.17029063998667E+03     0.26751199259627E+05     0.10993175767927E+01
    0.26409600000000E+02     0.19836827786766E+03     0.17033064887733E+03     0.26757531378788E+05     0.10991811949003E+01
    0.26411800000000E+02     0.19839784003513E+03     0.17036476947817E+03     0.26763864466086E+05     0.10990449667721E+01
    0.26414000000000E+02     0.19842741041271E+03     0.17040479112066E+03     0.26770198521595E+05     0.10989088922875E+01
    0.26416200000000E+02     0.19845698899950E+03     0.17043892130473E+03     0.26776533545385E+05     0.10987729713258E+01
    0.26418400000000E+02     0.19848657579459E+03     0.17047895570047E+03     0.26782869537528E+05     0.10986372037664E+01
    0.26420600000000E+02     0.19851617079705E+03     0.17051309546800E+03     0.26789206498095E+05     0.10985015894886E+01
    0.26422800000000E+02     0.19854577400599E+03     0.17055314261841E+03     0.26795544427158E+05     0.10983661283719E+01
    0.26425000000000E+02     0.19857538542050E+03     0.17058729196964E+03     0.26801883324788E+05     0.10982308202957E+01
    0.26427200000000E+02     0.19860500503966E+03     0.17062735187615E+03     0.26808223191057E+05     0.10980956651393E+01
    0.26429400000000E+02     0.19863463286257E+03     0.17066151081134E+03     0.26814564026036E+05     0.10979606627823E+01
    0.26431600000000E+02     0.19866426888832E+03     0.17070158347536E+03     0.26820905829797E+05     0.10978258131040E+01
    0.26433800000000E+02     0.19869391311601E+03     0.17073575199474E+03     0.26827248602412E+05     0.10976911159841E+01
    0.26436000000000E+02     0.19872356554473E+03     0.17077583741770E+03     0.26833592343951E+05     0.10975565713020E+01
    0.26438200000000E+02     0.19875322617358E+03     0.17081001552152E+03     0.26839937054486E+05     0.10974221789372E+01
    0.26440400000000E+02     0.19878289500164E+03     0.17085011370483E+03     0.26846282734089E+05     0.10972879387692E+01
    0.26442600000000E+02     0.19881257202803E+03     0.17088430139334E+03     0.26852629382831E+05     0.10971538506776E+01
    0.26444800000000E+02     0.19884225725182E+03     0.17092441233843E+03     0.26858977000783E+05     0.10970199145421E+01
    0.26447000000000E+02     0.19887195067213E+03     0.17095860961187E+03     0.26865325588017E+05     0.10968861302421E+01
    0.26449200000000E+02     0.19890165228804E+03     0.17099873332016E+03     0.26871675144604E+05     0.10967524976574E+01
    0.26451400000000E+02     0.19893136209866E+03     0.17103294017878E+03     0.26878025670616E+05     0.10966190166674E+01
    0.26453600000000E+02     0.19896108010309E+03     0.17107307665169E+03     0.26884377166124E+05     0.10964856871520E+01
    0.26455800000000E+02     0.19899080630042E+03     0.17110729309573E+03     0.26890729631200E+05     0.10963525089907E+01
    0.26458000000000E+02     0.19902054068975E+03     0.17114744233469E+03     0.26897083065914E+05     0.10962194820633E+01
    0.26460200000000E+02     0.19905028327019E+03     0.17118166836440E+03     0.26903437470339E+05     0.10960866062495E+01
    0.26462400000000E+02     0.19908003404084E+03     0.17122183037083E+03     0.26909792844545E+05     0.10959538814290E+01
    0.26464600000000E+02     0.19910979300079E+03     0.17125606598645E+03     0.26916149188604E+05     0.10958213074815E+01
    0.26466800000000E+02     0.19913956014916E+03     0.17129624076178E+03     0.26922506502587E+05     0.10956888842868E+01
    0.26469000000000E+02     0.19916933548503E+03     0.17133048596356E+03     0.26928864786566E+05     0.10955566117248E+01
    0.26471200000000E+02     0.19919911900753E+03     0.17137067350921E+03     0.26935224040612E+05     0.10954244896752E+01
